Date,Price,Open,High,Low,Vol.,Change %
2014-06-05,206.9,204.47,209.2,204.05,4.06M,0.01430
2014-06-04,203.99,204.35,206.26,200.4,3.43M,-0.00460
2014-06-03,204.94,203.49,208,202.59,3.87M,0.00120
2014-06-02,204.7,207.33,209.35,201.67,4.67M,-0.01480
2014-05-30,207.77,210.3,214.8,207.02,5.59M,-0.01170
2014-05-29,210.24,210.57,212.49,207.72,3.69M,0.00000
2014-05-28,210.24,210.02,212.77,205.26,5.50M,-0.00620
2014-05-27,211.56,208.52,213.87,207.7,5.35M,0.02050
2014-05-23,207.3,204.53,207.76,202.5,4.01M,0.01180
2014-05-22,204.88,200.35,206.88,199.56,6.22M,0.02720
2014-05-21,199.45,196.18,199.87,194.79,5.29M,0.02120
2014-05-20,195.3,196.94,199.33,193.07,5.55M,-0.00400
2014-05-19,196.09,190.72,196.89,190,4.57M,0.02360
2014-05-16,191.56,188.95,192.04,187.72,4.49M,0.01570
2014-05-15,188.59,189.98,192.66,185.3,6.05M,-0.01060
2014-05-14,190.62,188.95,193.48,187.1,5.41M,0.00240
2014-05-13,190.16,183.76,191.34,183,7.10M,0.02970
2014-05-12,184.67,183.87,187.19,179.88,7.00M,0.01320
2014-05-09,182.26,179.86,183.4,177.22,8.50M,0.02050
2014-05-08,178.59,182,194.4,178,20.06M,-0.11300
2014-05-07,201.35,209.64,210.2,197.25,10.18M,-0.02860
2014-05-06,207.28,216.6,218.66,206.85,5.64M,-0.04310
2014-05-05,216.61,209.48,217.69,208.52,5.15M,0.02700
2014-05-02,210.91,208.6,211.36,206.52,4.09M,0.01530
2014-05-01,207.73,207.08,214.02,205.69,5.44M,-0.00080
2014-04-30,207.89,203.6,208.16,201.28,4.44M,0.00470
2014-04-29,206.92,198.21,207.15,195.53,5.79M,0.04240
2014-04-28,198.51,200,203.79,190.5,7.04M,-0.00670
2014-04-25,199.85,202,206.7,197.65,7.00M,-0.03850
2014-04-24,207.86,210.81,212.8,203.2,5.50M,-0.00060
2014-04-23,207.99,216.33,216.74,207,7.30M,-0.04870
2014-04-22,218.64,206.36,219.33,205.01,9.81M,0.06980
2014-04-21,204.38,197.08,206.2,194,5.27M,0.03160
2014-04-17,198.12,199.61,202.29,194.08,5.93M,-0.00500
2014-04-16,199.11,197,199.99,190.82,7.21M,0.02680
2014-04-15,193.91,199.09,199.29,184.32,13.67M,-0.02110
2014-04-14,198.09,207.6,208.44,194.41,7.70M,-0.02790
2014-04-11,203.78,200.61,207,198.6,9.07M,-0.00200
2014-04-10,204.19,216.82,217.5,203.79,7.21M,-0.05870
2014-04-09,216.93,216.76,218.45,210.89,5.16M,0.00680
2014-04-08,215.46,210.05,216.49,206.42,6.89M,0.03830
2014-04-07,207.52,205.81,216.2,203.51,9.86M,-0.02210
2014-04-04,212.22,226.01,228.27,211.25,11.35M,-0.05850
2014-04-03,225.4,230.3,235.73,222,10.92M,-0.02120
2014-04-02,230.29,220,230.89,218.05,10.78M,0.06140
2014-04-01,216.97,209.02,218.16,208.58,7.37M,0.04090
2014-03-31,208.45,216.5,216.75,206.39,8.38M,-0.01850
2014-03-28,212.37,212.8,216.72,210.27,9.68M,0.02440
2014-03-27,207.32,212.37,213.6,203,9.51M,-0.02650
2014-03-26,212.96,221.95,222.6,211.35,6.91M,-0.03390
2014-03-25,220.44,224.14,227.05,217.9,7.87M,0.00120
2014-03-24,220.17,229.75,229.9,210.27,11.33M,-0.03810
2014-03-21,228.89,236.02,236.2,227.5,8.23M,-0.02560
2014-03-20,234.91,236.16,239.25,233.36,3.82M,-0.00390
2014-03-19,235.84,241.39,241.55,233.51,5.07M,-0.01750
2014-03-18,240.04,236.95,241.5,235.02,6.24M,0.02590
2014-03-17,233.98,234.95,237.93,230.5,5.91M,0.01300
2014-03-14,230.97,235.29,236.94,228.32,8.29M,-0.02870
2014-03-13,237.79,243.79,244.19,234,6.24M,-0.01530
2014-03-12,241.49,231.5,247.5,231.11,9.76M,0.03020
2014-03-11,234.41,236.5,244.6,232.43,8.84M,-0.01850
2014-03-10,238.84,242.7,243,236.06,7.75M,-0.02990
2014-03-07,246.21,252.94,254.85,244.41,7.82M,-0.02660
2014-03-06,252.94,254.14,257.5,249.45,7.37M,0.00110
2014-03-05,252.66,256.72,256.99,251.8,5.95M,-0.00860
2014-03-04,254.84,258.48,260,252.83,8.77M,0.01710
2014-03-03,250.56,237.26,251.65,234.99,13.11M,0.02350
2014-02-28,244.81,249.65,252.68,242.55,14.61M,-0.03060
2014-02-27,252.54,261.25,261.9,248.33,17.97M,-0.00180
2014-02-26,253,258.58,265,247.5,24.77M,0.02020
2014-02-25,248,230,259.2,228.45,32.80M,0.13940
2014-02-24,217.65,208.76,218.36,208.32,8.30M,0.03840
2014-02-21,209.6,211.64,213.98,209.19,7.83M,-0.00180
2014-02-20,209.97,215.01,215.21,206.27,18.02M,0.08430
2014-02-19,193.64,203.7,203.7,193.41,16.42M,-0.04940
2014-02-18,203.7,205.24,206,201.36,9.36M,0.02760
2014-02-14,198.23,198.1,201.88,197,6.17M,-0.00700
2014-02-13,199.63,193.34,202.72,193.25,8.17M,0.02210
2014-02-12,195.32,195.78,198.27,194.32,5.18M,-0.00660
2014-02-11,196.62,198.97,202.2,192.7,10.73M,0.00030
2014-02-10,196.56,189.34,199.3,189.32,12.99M,0.05380
2014-02-07,186.53,181.01,186.63,179.6,8.96M,0.04570
2014-02-06,178.38,176.3,180.11,176,5.85M,0.02270
2014-02-05,174.42,178.3,180.59,169.36,7.28M,-0.02410
2014-02-04,178.73,180.7,181.6,176.2,4.69M,0.00910
2014-02-03,177.11,182.89,184.88,175.16,6.78M,-0.02370
2014-01-31,181.41,178.85,186,178.51,6.51M,-0.00780
2014-01-30,182.84,178,184.78,177.01,8.58M,0.04340
2014-01-29,175.23,175.3,179.09,173.13,5.96M,-0.01770
2014-01-28,178.38,171.5,178.98,171,6.13M,0.05160
2014-01-27,169.62,175.16,177.92,164.71,8.74M,-0.02850
2014-01-24,174.6,177.85,180.48,173.53,7.71M,-0.03800
2014-01-23,181.5,177.23,182.38,173.42,7.90M,0.01650
2014-01-22,178.56,177.81,180.32,174.76,7.04M,0.01060
2014-01-21,176.68,171.24,177.29,170.81,9.75M,0.03920
2014-01-17,170.01,170.19,173.2,167.95,9.22M,-0.00560
2014-01-16,170.97,162.5,172.7,162.4,11.98M,0.04170
2014-01-15,164.13,168.45,172.23,162.1,20.49M,0.01770
2014-01-14,161.27,140.5,162,136.67,27.94M,0.15740
2014-01-13,139.34,145.78,147,137.82,6.32M,-0.04380
2014-01-10,145.72,148.46,148.9,142.25,7.45M,-0.01230
2014-01-09,147.53,152.5,153.43,146.85,5.39M,-0.02480
2014-01-08,151.28,148.85,153.7,148.76,6.17M,0.01290
2014-01-07,149.36,147.62,150.4,145.25,5.04M,0.01610
2014-01-06,147,150,150.4,145.24,5.37M,-0.01710
2014-01-03,149.56,150,152.19,148.6,4.70M,-0.00360
2014-01-02,150.1,149.8,152.48,146.55,6.20M,-0.00220
2013-12-31,150.43,152.32,153.2,148.66,4.27M,-0.01320
2013-12-30,152.44,151.12,154.81,150.75,4.47M,0.00870
2013-12-27,151.12,155.3,155.5,150.8,5.47M,-0.02820
2013-12-26,155.5,155.04,158,154.29,7.13M,0.02700
2013-12-24,151.41,150,154.97,149.82,9.94M,0.05480
2013-12-23,143.55,144.85,146.24,142.6,5.39M,0.00220
2013-12-20,143.24,141.58,144.35,141.58,7.42M,0.01790
2013-12-19,140.72,146.9,147,139.1,12.76M,-0.04910
2013-12-18,147.98,152.24,154.9,145.95,11.58M,-0.02940
2013-12-17,152.46,147.58,154.63,146.32,10.49M,0.03060
2013-12-16,147.94,148.48,150.43,146.1,6.68M,0.00200
2013-12-13,147.65,148.05,151.8,147.32,10.60M,0.00120
2013-12-12,147.47,139.7,148.24,138.53,10.77M,0.05600
2013-12-11,139.65,141.88,143.05,139.49,7.14M,-0.01790
2013-12-10,142.19,140.05,145.87,139.86,10.75M,0.00420
2013-12-09,141.6,137,141.7,134.21,9.06M,0.03090
2013-12-06,137.36,141.51,142.49,136.3,7.91M,-0.02220
2013-12-05,140.48,140.15,143.35,139.5,9.29M,0.01100
2013-12-04,138.95,144.32,144.43,137.13,13.15M,-0.03970
2013-12-03,144.7,132.68,144.94,131.59,25.68M,0.16530
2013-12-02,124.17,126.35,128.55,123.93,7.75M,-0.02440
2013-11-29,127.28,129.77,130.59,126.98,9.72M,0.00270
2013-11-27,126.94,121.31,126.95,119.52,12.37M,0.05340
2013-11-26,120.5,119.38,122.72,116.1,13.89M,-0.00280
2013-11-25,120.84,124.5,125.84,120.3,10.28M,-0.00440
2013-11-22,121.38,121.58,122.75,117.93,11.10M,-0.00590
2013-11-21,122.1,122.89,124.79,120.25,11.90M,0.00820
2013-11-20,121.11,126.08,127.45,119.06,13.85M,-0.03950
2013-11-19,126.09,119.43,129,119.22,19.82M,0.03710
2013-11-18,121.58,135.27,135.45,119.61,23.14M,-0.10240
2013-11-15,135.45,136.85,137.95,134.35,9.90M,-0.01560
2013-11-14,137.6,138.92,140.4,134.11,12.20M,-0.00790
2013-11-13,138.7,140.84,142.37,136.34,12.66M,0.00650
2013-11-12,137.8,144.69,144.7,136.18,14.99M,-0.04770
2013-11-11,144.7,141,145.42,137.1,14.00M,0.04890
2013-11-08,137.95,136.48,140.6,132.32,22.48M,-0.01300
2013-11-07,139.77,144.19,145.65,137.62,22.28M,-0.07540
2013-11-06,151.16,154.81,160.73,146.35,31.07M,-0.14510
2013-11-05,176.81,180,181.43,171.36,22.47M,0.00920
2013-11-04,175.2,165,175.39,164.22,13.12M,0.08030
2013-11-01,162.17,163,165.9,160.41,7.18M,0.01390
2013-10-31,159.94,155.67,162.44,153.3,9.34M,0.00450
2013-10-30,159.22,164.63,167.68,158.17,8.40M,-0.03190
2013-10-29,164.47,162.76,165.45,153,14.11M,0.00990
2013-10-28,162.86,170.18,170.5,162.2,7.84M,-0.04010
2013-10-25,169.66,174.21,174.5,166.8,7.60M,-0.02020
2013-10-24,173.15,165,174.5,162.83,10.83M,0.05260
2013-10-23,164.5,168.91,171.81,160.15,13.33M,-0.04100
2013-10-22,171.54,170.5,177.78,166.11,11.39M,-0.00610
2013-10-21,172.6,183.28,183.39,171,11.53M,-0.05890
2013-10-18,183.4,184.15,185.96,182.52,5.93M,0.00330
2013-10-17,182.8,183.54,184.8,180.99,6.70M,-0.00410
2013-10-16,183.56,184.9,187.3,182.09,8.21M,-0.00210
2013-10-15,183.94,185.28,188.79,183.18,10.98M,0.02350
2013-10-14,179.72,175,182.5,174.15,7.77M,0.00570
2013-10-11,178.7,172.75,179.29,171.2,8.31M,0.03340
2013-10-10,172.93,173.09,175.75,169.69,8.88M,0.02460
2013-10-09,168.78,174.73,174.99,161.5,15.32M,-0.03410
2013-10-08,174.73,184.4,185.93,173.21,13.76M,-0.04560
2013-10-07,183.07,182.46,186.73,180.26,11.49M,0.01150
2013-10-04,180.98,176.4,181.18,172.65,14.41M,0.04430
2013-10-03,173.31,175.04,179.69,168,23.82M,-0.04220
2013-10-02,180.95,188.59,191.83,175.4,20.78M,-0.06240
2013-10-01,193,193.96,194.23,188.37,7.76M,-0.00190
2013-09-30,193.37,189,194.5,188,8.93M,0.01290
2013-09-27,190.9,187.52,191.28,186.43,5.92M,0.01200
2013-09-26,188.64,186.7,189.68,185.61,6.62M,0.01840
2013-09-25,185.24,183.56,186.3,180.5,8.25M,0.01600
2013-09-24,182.33,179.14,184.96,177.65,6.28M,0.00670
2013-09-23,181.11,184.48,185.48,177.11,8.19M,-0.01240
2013-09-20,183.39,178.9,185.83,178.56,13.40M,0.03070
2013-09-19,177.92,170.8,180.47,169.08,15.59M,0.07040
2013-09-18,166.22,167.07,167.45,164.2,5.44M,-0.00010
2013-09-17,166.23,165.08,168.42,163.36,5.50M,-0.00210
2013-09-16,166.58,168,170.85,165.85,7.59M,0.00630
2013-09-13,165.54,162.77,166.37,162.16,5.41M,0.00370
2013-09-12,164.93,164,166.76,160.51,6.16M,0.00860
2013-09-11,163.52,166.41,167.9,162.13,5.83M,-0.01710
2013-09-10,166.37,161.45,167.5,160.63,8.97M,0.03530
2013-09-09,160.7,163.12,164.5,158.51,14.34M,-0.03760
2013-09-06,166.97,168.57,169.7,165.15,8.62M,-0.01740
2013-09-05,169.93,170.1,171.5,168.25,6.69M,-0.00400
2013-09-04,170.62,169.77,171.62,165.56,11.48M,0.00990
2013-09-03,168.94,173.4,173.7,166.4,12.06M,-0.00040
2013-08-30,169,166.37,169.21,163.96,11.03M,0.01770
2013-08-29,166.06,164.22,167.75,162.51,9.45M,-0.00230
2013-08-28,166.45,169.06,171.5,163.25,14.74M,-0.00340
2013-08-27,167.01,162.3,168.8,160.95,17.57M,0.01700
2013-08-26,164.22,165.15,173,160.25,24.17M,0.01470
2013-08-23,161.84,157,162.3,155,12.93M,0.03020
2013-08-22,157.1,149.22,157.48,148.14,10.59M,0.06250
2013-08-21,147.86,150,150.31,146.25,6.27M,-0.01150
2013-08-20,149.58,148.65,149.78,147,6.42M,0.03230
2013-08-19,144.9,143.43,147.38,142.83,8.04M,0.02040
2013-08-16,142,141.63,143.91,140.97,7.11M,0.01670
2013-08-15,139.67,136.43,143.6,135,10.19M,0.00220
2013-08-14,139.36,142.72,144.84,138.05,11.69M,-0.04170
2013-08-13,145.43,149.5,149.84,144.45,8.75M,-0.01320
2013-08-12,147.38,149.43,150.5,142.05,14.91M,-0.03670
2013-08-09,153,152.4,155.95,151.25,8.94M,-0.00310
2013-08-08,153.48,154.35,158.88,150.46,27.25M,0.14340
2013-08-07,134.23,141.89,141.95,132.36,18.21M,-0.05570
2013-08-06,142.15,144.75,145.73,141.1,9.26M,-0.01750
2013-08-05,144.68,140.01,144.89,139.65,10.20M,0.04840
2013-08-02,138,134.59,138.25,133.61,6.27M,0.01810
2013-08-01,135.55,135,136.52,132.63,5.32M,0.00950
2013-07-31,134.28,132.57,134.97,131.45,6.35M,0.01930
2013-07-30,131.74,134.8,137.49,128.18,13.13M,-0.02140
2013-07-29,134.62,129.32,135.37,128.25,9.69M,0.04040
2013-07-26,129.39,128.14,130.68,126.61,9.64M,0.04290
2013-07-25,124.07,120.4,124.75,120.19,5.29M,0.01950
2013-07-24,121.7,124.47,124.5,119.56,6.87M,-0.00850
2013-07-23,122.74,124,125.56,121.82,7.74M,0.00250
2013-07-22,122.43,119.89,126.68,119.88,9.80M,0.02300
2013-07-19,119.68,118.5,120.55,116.51,5.89M,0.00550
2013-07-18,119.03,120.97,122.73,116.18,11.41M,-0.01010
2013-07-17,120.25,106.52,121.62,104.5,26.03M,0.10270
2013-07-16,109.05,126.28,126.32,107.3,32.37M,-0.14310
2013-07-15,127.26,133.03,133.26,126.82,9.92M,-0.02030
2013-07-12,129.9,125.5,129.94,124.51,11.35M,0.03420
2013-07-11,125.61,124.88,126.09,122.35,7.49M,0.02730
2013-07-10,122.27,123.19,123.25,120.79,5.60M,-0.00960
2013-07-09,123.45,124.64,125.32,121.91,8.60M,0.01510
2013-07-08,121.61,121.37,122.18,118.82,7.82M,0.01270
2013-07-05,120.09,118.32,120.28,115.7,6.83M,0.04210
2013-07-03,115.24,118,119.25,114.27,4.81M,-0.02190
2013-07-02,117.82,118.25,121.89,115.5,12.07M,0.00550
2013-07-01,117.18,109.36,117.77,109.15,10.90M,0.09150
2013-06-28,107.36,108.57,109.44,106.71,5.75M,-0.01730
2013-06-27,109.25,106.75,110.25,106.13,8.75M,0.03340
2013-06-26,105.72,103.8,105.87,102.66,6.61M,0.03240
2013-06-25,102.4,103.1,104.2,100.55,5.85M,0.00900
2013-06-24,101.49,96.5,102.87,95.3,7.13M,0.01950
2013-06-21,99.55,103.7,103.7,97.5,11.72M,-0.01090
2013-06-20,100.65,104.65,107.13,99.45,10.11M,-0.03850
2013-06-19,104.68,102.06,106.67,102.01,8.59M,0.01250
2013-06-18,103.39,101.75,103.98,99.2,8.80M,0.01160
2013-06-17,102.2,103.6,104.75,101.2,7.08M,0.01890
2013-06-14,100.3,100,102.52,99.33,6.57M,0.02160
2013-06-13,98.18,99,99.28,95.12,5.97M,0.00460
2013-06-12,97.73,96.8,100.48,95.75,9.20M,0.03450
2013-06-11,94.47,98.18,98.68,94.05,7.40M,-0.05580
2013-06-10,100.05,98.93,102.52,98.57,9.23M,-0.01950
2013-06-07,102.04,98,102.9,96.7,10.72M,0.04820
2013-06-06,97.35,95.25,99.27,95.11,9.51M,0.02080
2013-06-05,95.37,93.66,97.97,89.11,12.22M,0.00560
2013-06-04,94.84,92.75,96.42,92.4,8.86M,0.02430
2013-06-03,92.59,97.62,97.62,88.25,19.14M,-0.05290
2013-05-31,97.76,106.26,106.44,97.73,15.17M,-0.06850
2013-05-30,104.95,102.46,109.54,101.2,16.14M,0.00310
2013-05-29,104.63,113.55,114.9,99,25.10M,-0.05170
2013-05-28,110.33,101.55,110.75,100.3,19.69M,0.13650
2013-05-24,97.08,92.6,97.95,92,16.12M,0.04690
2013-05-23,92.73,84.81,93.01,83.05,12.04M,0.06290
2013-05-22,87.24,86.37,90.96,85.5,8.57M,-0.00400
2013-05-21,87.59,88.5,89.99,85.28,9.00M,-0.02610
2013-05-20,89.94,91.12,92.5,88.63,8.35M,-0.01700
2013-05-17,91.5,92.5,94.44,87.5,19.01M,-0.00810
2013-05-16,92.25,94.7,95,88.66,21.61M,0.08730
2013-05-15,84.84,81.8,86.88,78.11,16.88M,0.01920
2013-05-14,83.24,94.22,97.12,81.15,37.16M,-0.05190
2013-05-13,87.8,80.99,88,79.15,22.42M,0.14380
2013-05-10,76.76,69.65,81,69.25,25.09M,0.10610
2013-05-09,69.4,70.12,75.77,63.69,28.60M,0.24400
2013-05-08,55.79,57.5,58.2,55.71,6.77M,0.00500
2013-05-07,55.51,62,62.37,55.12,9.99M,-0.06710
2013-05-06,59.5,56.39,59.66,55.5,4.37M,0.09070
2013-05-03,54.55,56.47,56.47,54.5,3.38M,0.00810
2013-05-02,54.11,53.85,55.27,53.7,3.05M,0.01560
2013-05-01,53.28,55.99,55.99,53,2.74M,-0.01320
2013-04-30,53.99,56,58.18,53.76,5.52M,-0.01730
2013-04-29,54.94,51.76,54.99,51.2,3.64M,0.07300
2013-04-26,51.2,53.13,53.74,50.62,3.62M,-0.01540
2013-04-25,52,50.5,52.4,50.5,2.80M,0.03110
2013-04-24,50.43,50.9,51.05,48.98,2.63M,-0.01140
2013-04-23,51.01,51,52.92,50.66,3.74M,0.01630
2013-04-22,50.19,48.6,50.2,47.75,3.94M,0.04930
2013-04-19,47.83,47.46,49.88,47.07,3.01M,0.01830
2013-04-18,46.97,45.98,47.6,45.39,3.37M,0.03340
2013-04-17,45.45,45.5,45.95,44.54,2.12M,-0.00310
2013-04-16,45.59,44.19,46.14,43.91,3.18M,0.05290
2013-04-15,43.3,43.5,43.8,42.51,1.69M,-0.01030
2013-04-12,43.75,43.25,45.14,43.05,3.15M,0.00370
2013-04-11,43.59,42.06,44.55,41.75,3.45M,0.04130
2013-04-10,41.86,40.7,42.01,40.61,2.12M,0.03360
2013-04-09,40.5,41.8,41.83,40.33,1.70M,-0.03180
2013-04-08,41.83,41.97,42.55,41.51,1.68M,0.01110
2013-04-05,41.37,42,42,40.5,1.55M,-0.01520
2013-04-04,42.01,41.11,42.25,40.81,2.26M,0.02210
2013-04-03,41.1,43.1,43.47,40.21,5.64M,-0.07310
2013-04-02,44.34,43.6,45.5,43.51,6.65M,0.00930
2013-04-01,43.93,42.36,46.68,41.7,14.11M,0.15940
2013-03-28,37.89,38.23,38.24,37.75,1.16M,-0.00710
2013-03-27,38.16,37.94,38.38,37.31,1.30M,0.00790
2013-03-26,37.86,37.98,38.22,37.66,1.81M,0.00880
2013-03-25,37.53,37.1,38.52,36.77,2.38M,0.02480
2013-03-22,36.62,36.2,36.8,36.2,446.24K,0.01690
2013-03-21,36.01,35.95,37.06,35.74,1.15M,0.00170
2013-03-20,35.95,35.26,36.07,35.16,1.42M,0.02480
2013-03-19,35.08,35.25,35.6,34.94,1.10M,-0.00200
2013-03-18,35.15,35.3,36.06,34.92,1.32M,-0.00400
2013-03-15,35.29,36.64,36.65,35.21,3.28M,-0.04230
2013-03-14,36.85,38.9,38.91,36.77,2.02M,-0.05460
2013-03-13,38.98,39,39.49,38.81,821.99K,-0.00360
2013-03-12,39.12,38.9,39.38,38.85,1.28M,0.00050
2013-03-11,39.1,38.87,39.44,38.65,1.58M,0.01640
2013-03-08,38.47,38.06,39.44,37.36,912.05K,0.00630
2013-03-07,38.23,37.73,38.65,36.88,1.16M,0.01430
2013-03-06,37.69,37.01,37.88,36.97,1.15M,0.02840
2013-03-05,36.65,36,36.92,35.79,2.09M,0.03010
2013-03-04,35.58,34.77,35.83,34.7,1.76M,0.02680
2013-03-01,34.65,35,35.08,34.25,1.55M,-0.00520
2013-02-28,34.83,35.89,36.1,34.37,1.96M,-0.00770
2013-02-27,35.1,34.41,35.41,34.4,1.96M,0.01950
2013-02-26,34.43,34.46,34.96,33.8,2.76M,0.00150
2013-02-25,34.38,36.15,36.75,34.34,2.89M,-0.04790
2013-02-22,36.11,35.72,36.39,35.6,2.55M,0.02700
2013-02-21,35.16,36.49,37.39,34.54,9.04M,-0.08770
2013-02-20,38.54,39.3,39.65,38.46,3.12M,-0.01880
2013-02-19,39.28,37.36,39.29,37.31,2.70M,0.06050
2013-02-15,37.04,38.5,38.51,36.95,2.02M,-0.03290
2013-02-14,38.3,38.64,38.75,38.21,990.64K,-0.00390
2013-02-13,38.45,38.3,39,38.05,967.10K,0.01480
2013-02-12,37.89,38.45,38.87,37.29,2.26M,-0.01380
2013-02-11,38.42,37.98,39.15,37.5,3.27M,-0.02090
2013-02-08,39.24,39.45,40,39.14,1.14M,-0.00610
2013-02-07,39.48,39.19,39.68,38.95,1.20M,0.00790
2013-02-06,39.17,38.18,39.39,37.9,1.89M,0.02730
2013-02-05,38.13,38,38.65,37.68,1.31M,0.01030
2013-02-04,37.74,38.4,38.42,37.59,1.13M,-0.01460
2013-02-01,38.3,38.17,38.5,37.62,1.10M,0.02110
2013-01-31,37.51,37.87,37.87,36.93,901.32K,-0.00030
2013-01-30,37.52,37.85,38,37.43,968.10K,-0.01130
2013-01-29,37.95,38.1,38.44,37.13,1.43M,-0.00210
2013-01-28,38.03,36.86,38.71,36.86,1.99M,0.02840
2013-01-25,36.98,37,37.54,36.8,1.29M,-0.00030
2013-01-24,36.99,36,37.72,35.84,1.97M,0.02750
2013-01-23,36,35.02,36.24,34.96,1.56M,0.02300
2013-01-22,35.19,34.56,35.55,34.26,1.92M,0.01940
2013-01-18,34.52,34.74,34.78,33.82,3.56M,0.00410
2013-01-17,34.38,34.16,34.85,33.92,1.44M,0.00820
2013-01-16,34.1,33.85,34.23,33.73,1.38M,0.00590
2013-01-15,33.9,33.11,34.25,33.08,1.62M,0.01920
2013-01-14,33.26,33.08,33.38,32.85,925.02K,0.01060
2013-01-11,32.91,34.04,34.04,32.11,1.56M,-0.01850
2013-01-10,33.53,33.87,33.99,33.38,922.41K,-0.00330
2013-01-09,33.64,34.01,34.19,33.4,697.98K,-0.00120
2013-01-08,33.68,34.5,34.5,33.11,1.28M,-0.01920
2013-01-07,34.34,34.8,34.8,33.9,441.91K,-0.00170
2013-01-04,34.4,34.8,34.8,33.92,673.99K,-0.01060
2013-01-03,34.77,35.18,35.45,34.75,741.94K,-0.01670
2013-01-02,35.36,35,35.45,34.7,1.19M,0.04400
2012-12-31,33.87,33,33.97,33,594.85K,0.01960
2012-12-28,33.22,33.38,33.65,33.02,414.14K,-0.01400
2012-12-27,33.69,33.5,33.91,33,561.09K,0.00300
2012-12-26,33.59,33.96,34.5,33.5,601.78K,-0.02010
2012-12-24,34.28,33.64,34.35,33.55,375.80K,0.00820
2012-12-21,34,33.94,34.17,33.58,1.49M,-0.01250
2012-12-20,34.43,34.51,34.79,34.05,921.19K,-0.00520
2012-12-19,34.61,34.75,35.26,34.52,1.30M,0.00060
2012-12-18,34.59,34.26,35.07,34.26,1.55M,0.00550
2012-12-17,34.4,33.77,34.5,33.75,824.81K,0.01750
2012-12-14,33.81,33.78,34.4,33.59,1.02M,0.00600
2012-12-13,33.61,35.26,35.3,32.75,2.15M,-0.04680
2012-12-12,35.26,35.21,35.8,34.95,2.06M,-0.00060
2012-12-11,35.28,34.6,35.5,34.46,1.57M,0.02050
2012-12-10,34.57,34.43,34.8,34.18,929.75K,0.01170
2012-12-07,34.17,34.3,34.49,33.85,664.59K,0.00800
2012-12-06,33.9,33.82,34.8,33.5,660.40K,0.00560
2012-12-05,33.71,33.82,34.19,33.58,661.49K,-0.00560
2012-12-04,33.9,34.08,34.8,33.55,1.26M,-0.02080
2012-12-03,34.62,33.89,35,33.5,2.09M,0.02370
2012-11-30,33.82,33.63,34.28,33.01,1.42M,0.00390
2012-11-29,33.69,33.44,34,32.87,1.10M,0.01380
2012-11-28,33.23,32,34.29,31.91,1.53M,0.03360
2012-11-27,32.15,32.13,32.66,31.52,910.77K,-0.00370
2012-11-26,32.27,32.1,32.3,31.62,496.22K,0.00440
2012-11-23,32.13,32.6,32.83,31.7,430.21K,-0.01050
2012-11-21,32.47,32.61,33.47,32.29,963.13K,-0.01610
2012-11-20,33,32.8,33.1,31.91,922.43K,0.00240
2012-11-19,32.92,32.07,33.25,31.84,1.39M,0.03390
2012-11-16,31.84,31.15,32,30.59,908.65K,0.03310
2012-11-15,30.82,31.3,31.44,30.5,983.94K,-0.01780
2012-11-14,31.38,31.96,32.12,31.2,871.32K,-0.00730
2012-11-13,31.61,31.29,32,30.72,998.26K,0.01740
2012-11-12,31.07,30.29,31.42,30.16,557.65K,0.02470
2012-11-09,30.32,30.6,30.93,29.85,863.03K,-0.03160
2012-11-08,31.31,31.01,31.88,30.94,1.27M,-0.00730
2012-11-07,31.54,31,32.05,30.81,1.72M,0.01250
2012-11-06,31.15,30.61,31.2,29.95,2.32M,-0.01110
2012-11-05,31.5,29.8,31.58,29.33,2.05M,0.08920
2012-11-02,28.92,29.27,29.55,28.55,1.03M,-0.01130
2012-11-01,29.25,28.25,29.49,28.2,1.02M,0.03980
2012-10-31,28.13,27.7,28.35,27.37,775.14K,0.02740
2012-10-26,27.38,27.53,27.8,27.02,477.31K,-0.00510
2012-10-25,27.52,27.8,27.8,27.45,577.69K,0.00360
2012-10-24,27.42,28.52,28.52,27.25,1.02M,-0.03420
2012-10-23,28.39,27.38,28.56,27.37,749.27K,0.01940
2012-10-22,27.85,27.99,28,27.36,470.20K,0.00400
2012-10-19,27.74,27.83,28.2,27.3,1.03M,-0.01070
2012-10-18,28.04,28.99,28.99,27.78,740.95K,-0.02710
2012-10-17,28.82,28.25,28.84,27.8,667.96K,0.02710
2012-10-16,28.06,27.67,28.09,27.34,479.25K,0.02670
2012-10-15,27.33,28.02,28.05,26.86,1.47M,-0.01120
2012-10-12,27.64,28.32,28.73,27.5,987.54K,-0.02400
2012-10-11,28.32,28.94,28.98,28.25,450.57K,-0.00280
2012-10-10,28.4,28.39,28.72,28.01,505.06K,0.00110
2012-10-09,28.37,29.12,29.12,28.25,1.19M,-0.03010
2012-10-08,29.25,28.86,29.4,28.61,890.01K,0.01250
2012-10-05,28.89,29.7,29.81,28.68,938.67K,-0.01730
2012-10-04,29.4,30,30.1,28.65,1.54M,0.00340
2012-10-03,29.3,29.75,29.95,29.24,1.06M,-0.01680
2012-10-02,29.8,29.28,29.89,29,728.97K,0.02190
2012-10-01,29.16,29.5,29.89,29,884.31K,-0.00410
2012-09-28,29.28,28.73,29.89,28.61,4.34M,0.02770
2012-09-27,28.49,27.82,28.54,27.6,1.76M,0.03450
2012-09-26,27.54,27.66,28.4,27.48,1.53M,-0.00430
